user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan
usr-00657,2025-12-04,2025-12-18,14,31.0,ecuador,non_binary,desktop,partner,tier_1,premium,11,19,14.1,7,2,4,0,0,0,0.0,3,7,6.5,3009.0,1,basic
usr-00658,2025-04-24,2025-05-01,7,42.0,peru,male,mobile,email campaign,tier_2,standard,2,3,10.3,6,1,2,1,0,0,0.0,2,7,5.7,2167.0,0,none
usr-00659,2025-11-28,2025-12-05,7,18.0,chile,male,mobile,social media,tier_2,basic,6,12,17.1,10,1,1,0,1,0,0.0,3,4,5.9,1019.0,0,none
usr-00660,2025-08-30,2025-09-29,30,33.0,mexico,female,mobile,paid ads,tier_1,basic,25,55,23.6,10,0,10,1,0,0,10.0,4,26,9.1,323.0,0,none
usr-00661,2025-11-02,2025-11-09,7,42.0,argentina,female,tablet,social_media,tier_2,premium,5,12,32.2,9,0,5,0,0,0,10.0,4,1,7.0,915.0,1,premium
usr-00662,2025-11-09,12-09-2025,30,23.0,peru,female,tablet,partner,tier_2,standard,21,26,2.0,10,1,8,1,0,0,10.0,4,18,9.4,1167.0,0,none
usr-00663,2025-04-07,2025-04-14,7,25.0,ecuador,male,mobile,referral,tier_3,basic,4,14,2.0,6,2,7,0,0,0,0.0,3,0,9.1,2071.0,0,none
usr-00664,2025-11-14,2025-11-28,14,33.0,argentina,prefer_not_to_say,mobile,paid ads,tier_1,basic,6,6,15.1,12,2,6,0,0,0,10.0,4,8,8.8,1675.0,0,none
usr-00665,2025-12-02,2025-12-16,14,41.0,ecuador,female,desktop,organic search,tier_2,standard,7,10,20.6,13,0,4,0,0,0,10.0,6,10,8.3,1271.0,0,none
usr-00666,2025-01-18,2025-02-01,14,18.0,ecuador,male,desktop,organic search,tier_1,basic,5,15,14.1,12,0,5,0,0,0,20.0,1,5,9.3,1101.0,0,none
usr-00667,2025-06-30,07-30-2025,30,35.0,colombia,female,desktop,partner,tier_2,standard,27,46,7.8,15,1,9,1,1,0,10.0,6,12,7.1,1405.0,1,standard
usr-00668,2025-03-27,2025-04-10,14,18.0,ecuador,male,mobile,referral,tier_3,premium,9,21,17.8,11,0,3,0,1,0,0.0,6,9,9.6,667.0,1,premium
usr-00669,2025-04-18,2025-05-02,14,32.0,argentina,female,mobile,social media,tier_3,standard,10,19,20.5,14,1,10,1,0,0,10.0,5,9,8.7,1562.0,0,none
usr-00670,2025-05-11,2025-06-01,21,37.0,ecuador,female,mobile,referral,tier_3,standard,12,26,14.1,10,0,6,0,0,0,10.0,2,16,7.6,473.0,1,basic
usr-00671,2025-10-15,2025-10-29,14,32.0,colombia,non_binary,mobile,organic search,tier_2,standard,14,17,7.4,17,0,7,1,1,1,0.0,3,7,7.4,250.0,1,standard
usr-00672,2025-06-02,2025-06-09,7,23.0,chile,male,mobile,organic search,tier_2,standard,2,2,17.1,7,3,9,0,0,0,10.0,3,4,7.1,1458.0,0,none
usr-00673,2025-09-15,2025-09-22,7,45.0,colombia,prefer_not_to_say,mobile,email campaign,tier_1,basic,3,6,22.7,10,1,3,0,1,0,15.0,4,1,5.6,368.0,0,none
usr-00674,2025-08-21,2025-09-11,21,18.0,colombia,male,mobile,email campaign,tier_2,standard,17,36,10.1,13,1,5,0,0,0,0.0,5,11,5.3,410.0,0,none
usr-00675,2025-07-24,2025-08-23,30,35.0,peru,male,tablet,organic search,tier_1,standard,25,41,20.7,20,1,10,1,0,1,0.0,4,12,8.7,2383.0,1,premium
usr-00676,2025-03-17,2025-03-24,7,26.0,colombia,male,mobile,organic search,tier_1,standard,5,10,19.9,10,0,5,0,1,0,10.0,2,10,5.8,1161.0,0,none
usr-00677,23/10/2025,2025-11-06,14,56.0,argentina,female,mobile,referral,tier_2,premium,10,14,13.7,10,0,8,0,1,0,20.0,4,8,6.9,1170.0,0,none
usr-00678,2025-05-11,2025-06-01,21,37.0,ecuador,male,desktop,paid ads,tier_3,basic,14,29,18.2,15,0,7,0,0,1,15.0,2,17,5.3,1914.0,1,premium
usr-00679,2025-03-15,2025-03-29,14,18.0,peru,female,mobile,organic search,tier_1,standard,9,23,13.4,8,2,1,0,0,0,5.0,5,6,8.3,1980.0,1,premium
usr-00680,2025-09-23,2025-10-07,14,35.0,colombia,male,mobile,email campaign,tier_2,basic,7,13,11.6,8,1,4,0,0,0,0.0,3,14,6.5,897.0,0,none
usr-00681,2025-10-09,2025-10-30,21,24.0,colombia,female,mobile,social media,tier_3,premium,16,28,14.0,11,0,6,0,1,0,15.0,2,13,8.8,2037.0,0,none
usr-00682,2025-03-15,2025-03-22,7,29.0,colombia,prefer_not_to_say,desktop,referral,tier_1,standard,4,4,9.8,7,3,4,0,1,0,0.0,2,11,7.5,1931.0,0,none
usr-00683,2025-04-04,2025-04-18,14,34.0,mexico,female,tablet,social media,tier_2,basic,11,21,4.4,11,1,5,0,1,0,0.0,4,13,5.4,2807.0,0,none
usr-00684,2025-06-19,2025-07-10,21,35.0,mexico,male,mobile,paid ads,tier_2,basic,13,20,13.3,7,3,4,1,0,1,10.0,5,11,6.4,1046.0,0,none
usr-00685,2025-04-05,2025-04-12,7,28.0,colombia,prefer_not_to_say,mobile,email campaign,tier_2,standard,6,14,8.9,17,0,7,0,1,0,15.0,2,4,6.8,2646.0,1,basic
usr-00686,2025-02-25,2025-03-04,7,34.0,peru,male,mobile,referral,tier_1,standard,2,6,7.1,11,0,2,0,1,0,15.0,3,7,2.8,845.0,0,none
usr-00687,2025-08-16,2025-09-06,21,38.0,ecuador,female,mobile,email campaign,tier_2,premium,2,2,12.6,7,2,3,0,1,0,10.0,1,23,9.6,1685.0,0,none
usr-00688,2025-03-05,2025-03-12,7,34.0,colombia,male,mobile,social media,tier_1,basic,6,12,13.1,10,1,5,0,0,0,15.0,5,1,5.7,404.0,0,none
usr-00689,04/04/2025,2025-04-11,7,25.0,argentina,male,mobile,organic search,tier_2,premium,4,6,18.7,8,1,2,1,1,0,20.0,4,0,5.6,944.0,0,none
usr-00690,2025-08-04,2025-08-18,14,36.0,mexico,male,mobile,organic search,tier_2,premium,10,18,18.6,7,0,2,0,1,0,0.0,3,11,4.6,1746.0,0,none
usr-00691,2025-05-17,2025-05-31,14,23.0,chile,male,mobile,organic search,tier_3,basic,10,22,20.8,6,0,4,0,1,0,20.0,3,5,5.3,250.0,0,none
usr-00692,2025-07-26,2025-08-16,21,28.0,peru,female,desktop,social media,tier_2,premium,14,21,19.6,12,0,10,1,1,0,0.0,4,11,7.1,809.0,0,none
usr-00693,2025-12-24,2026-01-14,21,31.0,argentina,male,mobile,partner,tier_2,basic,10,13,12.4,6,0,5,0,0,0,15.0,5,21,8.5,2629.0,0,none
usr-00694,2025-05-13,2025-05-27,14,45.0,colombia,male,mobile,social media,tier_3,basic,11,19,20.0,10,0,7,1,1,0,0.0,6,7,9.3,1802.0,0,none
usr-00695,23/06/2025,2025-07-07,14,34.0,ecuador,female,mobile,referral,tier_2,standard,7,10,29.1,13,2,7,0,1,0,15.0,3,9,10.0,1309.0,0,none
usr-00696,2025-02-12,2025-03-14,30,40.0,argentina,female,mobile,paid ads,tier_2,standard,23,47,14.1,18,0,7,0,1,1,0.0,5,19,6.0,388.0,1,standard
usr-00697,20/05/2025,2025-06-10,21,40.0,colombia,male,mobile,referral,tier_1,premium,14,31,14.0,5,1,6,1,1,0,0.0,5,11,10.0,437.0,0,none
usr-00698,2025-09-10,2025-09-24,14,31.0,mexico,male,desktop,partner,tier_1,basic,11,14,5.5,8,0,10,1,1,0,10.0,5,7,9.5,1684.0,0,none
usr-00699,2025-09-30,2025-10-14,14,18.0,argentina,female,mobile,partner,tier_1,standard,11,15,3.7,6,0,4,0,1,0,20.0,1,13,7.8,1490.0,0,none
usr-00700,2025-03-18,2025-03-25,7,32.0,mexico,non_binary,desktop,email campaign,tier_1,standard,5,15,16.2,13,1,12,0,0,1,20.0,1,4,5.9,1399.0,1,premium
usr-00701,2025-05-23,2025-06-06,14,33.0,ecuador,female,mobile,paid ads,tier_2,basic,9,12,14.0,6,0,6,0,1,0,0.0,2,7,7.4,1780.0,0,none
usr-00702,2025-12-22,2026-01-21,30,22.0,chile,female,mobile,partner,tier_1,standard,15,18,16.1,8,1,9,0,1,1,10.0,6,21,5.8,1646.0,0,none
usr-00703,2025-11-15,2025-11-29,14,41.0,colombia,female,mobile,email campaign,tier_1,basic,7,11,9.2,18,1,7,0,1,0,0.0,3,7,7.2,1620.0,0,none
usr-00704,2025-01-13,2025-01-27,14,42.0,colombia,female,mobile,referral,tier_2,standard,9,13,12.7,8,0,5,0,1,0,10.0,6,6,7.7,1018.0,0,none
usr-00705,2025-08-18,2025-08-25,7,33.0,colombia,male,desktop,email campaign,tier_3,premium,4,8,12.1,4,1,3,0,0,1,20.0,3,4,5.4,1632.0,0,none
usr-00706,2025-05-18,2025-06-01,14,48.0,mexico,prefer_not_to_say,mobile,partner,tier_1,basic,14,28,2.0,12,1,6,1,0,0,15.0,1,2,5.2,768.0,1,standard
usr-00707,2025-02-25,2025-03-04,7,33.0,ecuador,prefer_not_to_say,mobile,social media,tier_1,standard,6,11,16.0,9,0,5,0,1,0,0.0,3,0,10.0,684.0,1,standard
usr-00708,10/10/2025,2025-10-24,14,46.0,peru,female,mobile,organic search,tier_3,premium,10,26,13.8,6,0,5,0,1,0,5.0,4,15,5.7,1814.0,1,standard
usr-00709,2025-01-19,2025-02-02,14,33.0,peru,male,mobile,social media,tier_2,standard,2,3,21.2,8,0,2,1,0,0,0.0,0,9,7.4,1023.0,0,none
usr-00710,2025-02-09,2025-02-16,7,42.0,argentina,prefer_not_to_say,mobile,paid ads,tier_2,standard,4,5,19.2,10,2,1,0,0,0,0.0,3,4,5.9,3155.0,0,none
usr-00711,2025-05-08,2025-05-29,21,31.0,mexico,female,mobile,partner,tier_2,premium,14,169,23.5,9,0,7,1,0,1,15.0,10,12,8.5,3021.0,1,premium
usr-00712,2025-03-08,2025-03-15,7,30.0,colombia,female,mobile,organic search,tier_1,basic,5,10,17.0,10,0,5,1,1,0,10.0,3,5,6.9,1493.0,0,none
usr-00713,2025-02-10,2025-02-24,14,21.0,colombia,male,mobile,paid ads,tier_1,basic,10,27,22.5,14,0,3,0,0,1,20.0,7,15,7.1,2607.0,0,none
usr-00714,2025-10-11,2025-11-01,21,40.0,mexico,female,mobile,organic search,tier_2,basic,15,21,18.2,18,0,5,0,0,1,25.0,5,18,4.0,1409.0,0,none
usr-00715,2025-01-16,2025-01-30,14,32.0,colombia,prefer_not_to_say,desktop,referral,tier_1,premium,9,14,13.8,10,0,2,0,1,0,0.0,1,15,8.5,515.0,0,none
usr-00716,13/09/2025,2025-09-20,7,35.0,peru,male,tablet,referral,tier_2,premium,3,6,8.1,10,1,7,0,0,0,10.0,4,0,8.0,1342.0,0,none
usr-00717,2025-05-20,2025-06-03,14,18.0,colombia,female,mobile,email campaign,tier_1,basic,9,14,24.1,6,1,7,0,1,0,10.0,2,12,7.1,1458.0,0,none
usr-00718,2025-09-07,09-21-2025,14,27.0,colombia,male,tablet,paid ads,tier_1,standard,3,6,21.4,11,2,2,0,0,0,0.0,2,7,10.0,1839.0,0,none
usr-00719,2025-05-27,2025-06-10,14,28.0,mexico,prefer_not_to_say,mobile,paid ads,tier_2,premium,8,15,18.0,11,2,3,0,1,0,0.0,4,9,8.5,900.0,0,none
usr-00720,2025-05-11,2025-06-01,21,28.0,argentina,female,mobile,paid ads,tier_1,premium,18,39,18.4,16,2,5,0,0,0,0.0,6,14,7.0,1715.0,0,none
usr-00721,2025-02-11,2025-03-13,30,37.0,chile,female,mobile,partner,tier_3,premium,14,23,12.9,10,0,10,0,1,0,5.0,4,22,8.6,1764.0,1,premium
usr-00722,2025-01-04,2025-02-03,30,31.0,colombia,male,desktop,organic search,tier_1,premium,23,43,7.1,17,3,7,0,0,0,0.0,7,12,6.4,2036.0,0,none
usr-00723,2025-04-03,2025-04-17,14,29.0,ecuador,non_binary,desktop,organic search,tier_1,standard,11,15,6.9,6,0,6,0,0,0,15.0,2,13,5.5,1109.0,0,none
usr-00724,2025-09-18,2025-10-09,21,25.0,chile,male,mobile,organic search,tier_1,basic,10,15,12.3,9,1,7,0,1,0,20.0,2,21,5.0,1843.0,0,none
usr-00725,2025-01-04,2025-02-03,30,25.0,colombia,female,desktop,referral,tier_1,basic,16,23,12.0,13,0,2,0,0,1,20.0,4,21,7.3,250.0,0,none
usr-00726,2025-04-29,2025-05-13,14,24.0,mexico,male,desktop,partner,tier_1,standard,14,27,14.1,13,3,9,0,1,0,0.0,1,9,4.8,1589.0,0,none
usr-00727,2025-08-04,2025-08-25,21,46.0,colombia,male,tablet,organic search,tier_2,standard,16,29,7.0,16,0,10,0,0,0,10.0,3,12,10.0,1258.0,1,standard
usr-00728,2025-01-02,2025-01-09,7,20.0,chile,male,mobile,referral,tier_2,basic,7,16,14.3,11,0,5,0,1,0,0.0,5,1,6.6,1396.0,1,premium
usr-00729,2025-05-14,2025-05-28,14,36.0,colombia,non_binary,mobile,paid ads,tier_1,basic,2,2,13.4,8,0,4,0,0,0,10.0,2,7,9.0,1200.0,0,none
usr-00730,2025-01-06,2025-01-20,14,33.0,ecuador,female,mobile,email campaign,tier_1,standard,10,16,14.0,19,1,3,1,0,1,20.0,5,9,7.9,1804.0,1,premium
usr-00731,2025-03-04,2025-03-25,21,25.0,chile,female,mobile,social media,tier_2,standard,17,25,14.1,8,0,7,0,0,0,0.0,3,12,9.3,329.0,0,none
usr-00732,2025-10-05,2025-10-12,7,34.0,mexico,non_binary,mobile,referral,tier_1,basic,5,11,20.4,9,1,6,0,0,1,0.0,1,3,6.5,1993.0,0,none
usr-00733,2025-09-28,2025-10-12,14,54.0,colombia,male,desktop,social media,tier_3,standard,9,12,13.9,10,1,8,0,1,0,15.0,5,15,8.4,2946.0,0,none
usr-00734,2025-07-30,08-13-2025,14,25.0,colombia,prefer_not_to_say,mobile,organic search,tier_3,standard,11,19,10.0,13,1,7,1,0,0,0.0,5,7,8.6,1313.0,1,premium
usr-00735,2025-06-12,2025-07-03,21,27.0,ecuador,male,desktop,email campaign,tier_1,basic,10,24,13.1,14,4,5,0,1,0,0.0,2,16,7.4,2127.0,0,none
usr-00736,27/11/2025,2025-12-11,14,18.0,argentina,female,mobile,organic search,tier_1,basic,10,22,17.4,6,3,6,0,0,0,15.0,4,4,7.7,756.0,0,none
usr-00737,2025-05-26,2025-06-09,14,18.0,colombia,female,desktop,email campaign,tier_1,premium,8,19,17.5,9,1,3,0,1,0,0.0,3,13,8.6,1531.0,1,basic
usr-00738,2025-09-26,2025-10-10,14,18.0,colombia,male,mobile,social media,tier_2,premium,12,26,6.7,14,0,6,0,1,0,20.0,3,6,3.1,1343.0,0,none
usr-00739,2025-08-27,2025-09-10,14,31.0,colombia,prefer_not_to_say,mobile,organic search,tier_3,premium,6,13,16.0,14,0,5,0,0,0,0.0,2,10,8.1,606.0,0,none
usr-00740,16/04/2025,2025-04-23,7,42.0,mexico,female,desktop,paid ads,tier_2,standard,3,4,26.5,15,2,1,1,1,0,0.0,0,3,8.2,1817.0,0,none
usr-00741,2025-08-09,2025-08-23,14,42.0,colombia,prefer_not_to_say,mobile,partner,tier_2,basic,6,12,9.2,11,2,5,0,1,1,10.0,1,9,8.0,380.0,1,premium
usr-00742,2025-01-15,2025-01-29,14,39.0,colombia,female,desktop,referral,tier_3,basic,9,17,11.4,8,0,9,0,0,0,0.0,3,8,4.6,1955.0,0,none
usr-00743,2025-04-13,2025-05-04,21,35.0,colombia,female,mobile,partner,tier_1,basic,14,25,22.3,11,0,5,0,1,0,15.0,7,9,7.2,1448.0,1,standard
usr-00744,2025-11-10,2025-12-10,30,19.0,colombia,male,mobile,organic search,tier_1,basic,21,37,15.2,17,2,10,0,1,0,5.0,2,20,5.1,483.0,0,none
usr-00745,2025-05-04,2025-05-18,14,50.0,peru,female,mobile,email_campaign,tier_1,premium,8,18,24.8,11,1,5,1,0,0,15.0,1,13,7.0,1406.0,0,none
usr-00746,2025-04-14,2025-04-21,7,32.0,colombia,male,tablet,referral,tier_1,standard,5,10,12.4,10,0,6,0,1,0,0.0,2,1,6.6,2870.0,0,none
usr-00747,09/03/2025,2025-04-08,30,28.0,mexico,prefer_not_to_say,desktop,organic search,tier_3,basic,16,32,26.5,9,1,7,0,0,0,0.0,8,22,5.6,1282.0,0,none
usr-00748,2025-03-01,2025-03-22,21,30.0,peru,male,tablet,organic search,tier_3,basic,11,25,10.0,7,2,6,0,0,0,10.0,4,12,7.7,1649.0,0,none
usr-00749,2025-11-23,2025-12-07,14,41.0,colombia,male,desktop,social media,tier_1,standard,7,8,9.2,8,1,4,0,0,0,10.0,4,12,8.2,1569.0,0,none
usr-00750,2025-08-19,2025-08-26,7,42.0,colombia,male,desktop,organic search,tier_1,standard,1,2,8.8,6,2,4,0,0,0,0.0,5,5,9.4,756.0,1,basic
usr-00751,2025-05-29,2025-06-12,14,30.0,colombia,male,desktop,partner,tier_1,basic,8,15,22.5,8,0,5,0,0,0,0.0,2,5,5.0,796.0,0,none
usr-00752,2025-12-07,2025-12-21,14,29.0,colombia,female,desktop,email campaign,tier_2,standard,5,9,20.1,10,1,2,0,0,0,0.0,5,12,7.3,1357.0,0,none
usr-00753,2025-08-31,2025-09-30,30,40.0,colombia,female,desktop,social media,tier_3,standard,19,35,6.5,13,1,12,0,0,1,5.0,8,16,9.3,1284.0,0,none
usr-00754,2025-12-23,2026-01-06,14,29.0,colombia,male,mobile,referral,tier_1,premium,11,20,9.5,16,1,4,0,1,1,15.0,3,11,8.8,2100.0,1,standard
usr-00755,2025-09-29,2025-10-13,14,32.0,colombia,male,desktop,referral,tier_1,standard,3,1,11.5,8,0,6,0,1,0,10.0,1,7,5.8,539.0,0,none
usr-00756,2025-07-03,2025-07-17,14,28.0,mexico,male,desktop,referral,tier_1,premium,10,13,16.7,17,0,7,1,1,0,0.0,6,9,9.1,2062.0,0,none
usr-00757,2025-02-02,2025-02-23,21,35.0,ecuador,male,mobile,organic search,tier_1,basic,7,12,13.5,5,1,4,0,1,1,0.0,2,15,6.6,2437.0,0,none
usr-00758,2025-05-30,2025-06-13,14,33.0,ecuador,female,mobile,organic search,tier_1,basic,4,3,13.5,4,0,6,0,0,0,0.0,1,9,10.0,814.0,0,none
usr-00759,2025-09-20,2025-09-27,7,40.0,peru,female,desktop,partner,tier_1,basic,3,12,20.4,7,0,5,0,1,0,0.0,4,10,6.0,1266.0,0,none
usr-00760,2025-09-04,2025-09-18,14,41.0,mexico,female,desktop,social media,tier_3,standard,2,4,21.3,8,0,5,0,0,0,25.0,1,22,8.2,1793.0,1,standard
usr-00761,2025-02-17,2025-03-03,14,42.0,colombia,male,desktop,email campaign,tier_1,basic,8,10,15.0,6,0,5,1,0,0,15.0,2,7,10.0,498.0,0,none
usr-00762,2025-10-24,2025-11-14,21,22.0,colombia,male,desktop,paid ads,tier_1,premium,11,14,17.5,15,0,3,0,1,1,20.0,3,16,10.0,1413.0,1,standard
usr-00763,2025-07-22,2025-07-29,7,24.0,colombia,female,mobile,partner,tier_1,standard,6,14,21.3,8,0,3,1,0,1,20.0,5,5,7.0,1848.0,1,basic
usr-00764,2025-11-15,2025-11-29,14,42.0,colombia,female,mobile,email campaign,tier_2,premium,8,13,9.8,15,3,4,0,0,0,0.0,1,12,6.3,1500.0,0,none
usr-00765,2025-11-12,2025-11-26,14,42.0,argentina,female,mobile,referral,tier_1,standard,11,19,10.9,8,1,2,0,1,0,15.0,5,5,7.3,1764.0,1,basic
usr-00766,2025-07-31,2025-08-21,21,18.0,colombia,female,desktop,partner,tier_2,premium,8,11,9.6,10,1,6,1,1,0,10.0,3,19,7.1,250.0,0,none
usr-00767,2025-07-05,2025-07-19,14,35.0,ecuador,male,mobile,social media,tier_2,standard,9,18,13.2,9,1,5,1,1,0,10.0,4,1,5.9,1667.0,0,none
usr-00768,2025-04-01,2025-04-15,14,19.0,colombia,female,mobile,organic search,tier_2,standard,7,22,15.1,9,0,3,0,0,0,20.0,4,4,6.8,3145.0,1,basic
usr-00769,05/12/2025,2025-12-19,14,45.0,colombia,female,mobile,email campaign,tier_2,standard,9,23,16.4,11,0,2,0,0,0,0.0,5,2,5.6,2122.0,0,none
usr-00770,2025-08-08,2025-08-22,14,46.0,colombia,male,mobile,email campaign,tier_2,standard,10,23,13.4,12,1,14,0,0,0,0.0,7,8,9.1,2300.0,0,none
usr-00771,2025-07-08,2025-07-29,21,41.0,colombia,male,mobile,paid ads,tier_3,basic,3,9,15.4,12,1,8,0,1,1,25.0,1,15,4.0,1670.0,0,none
usr-00772,2025-10-22,2025-11-21,30,41.0,colombia,male,mobile,email campaign,tier_1,premium,17,29,16.1,11,0,6,0,1,0,5.0,3,16,9.8,1325.0,1,standard
usr-00773,2025-08-18,2025-09-08,21,37.0,peru,female,mobile,partner,tier_2,basic,17,24,17.1,10,2,8,0,1,0,20.0,3,14,6.6,250.0,0,none
usr-00774,2025-03-05,2025-03-19,14,41.0,mexico,female,desktop,partner,tier_3,premium,10,11,3.4,9,1,5,0,1,1,0.0,0,13,6.5,1332.0,0,none
usr-00775,2025-05-11,2025-05-25,14,39.0,argentina,male,mobile,social media,tier_1,basic,8,13,14.1,14,0,10,0,0,0,0.0,3,10,7.1,2470.0,0,none
usr-00776,2025-03-25,2025-04-08,14,30.0,colombia,male,tablet,referral,tier_1,standard,11,13,21.3,12,3,7,0,0,0,20.0,6,15,9.1,1621.0,0,none
usr-00777,2025-06-02,2025-06-16,14,29.0,colombia,non_binary,mobile,social media,tier_3,premium,10,22,21.7,9,3,5,0,1,0,15.0,3,12,5.7,1613.0,0,none
usr-00778,2025-07-11,2025-08-10,30,35.0,argentina,male,mobile,partner,tier_2,standard,9,15,13.0,9,1,5,0,1,0,15.0,3,27,7.4,2507.0,0,none
usr-00779,2025-08-20,2025-09-10,21,18.0,argentina,prefer_not_to_say,mobile,social media,tier_1,basic,15,24,6.9,16,0,5,0,1,0,0.0,7,18,10.0,2096.0,0,none
usr-00780,2025-09-28,2025-10-12,14,26.0,argentina,female,desktop,paid ads,tier_3,premium,10,16,10.2,8,1,6,0,0,0,0.0,4,7,7.0,1245.0,0,none
usr-00781,2025-07-30,2025-08-20,21,35.0,argentina,non_binary,mobile,organic search,tier_3,standard,19,40,16.1,18,0,9,0,0,0,15.0,5,21,4.2,1178.0,1,standard
usr-00782,2025-05-01,2025-05-22,21,31.0,colombia,male,desktop,email campaign,tier_3,standard,9,18,22.5,10,0,2,0,0,0,15.0,5,18,6.2,1867.0,0,none
usr-00783,2025-11-10,2025-11-24,14,40.0,ecuador,male,desktop,email campaign,tier_2,basic,8,15,14.1,7,1,6,0,1,0,20.0,1,13,10.0,1128.0,0,none
usr-00784,2025-07-20,08-10-2025,21,29.0,chile,male,mobile,organic search,tier_1,standard,13,20,16.5,13,1,9,0,0,0,0.0,3,14,8.4,2145.0,0,none
usr-00785,2025-02-28,2025-03-30,30,34.0,mexico,female,desktop,paid ads,tier_1,standard,19,29,12.0,11,1,5,0,0,0,20.0,5,20,7.6,1575.0,0,none
usr-00786,2025-08-29,2025-09-19,21,45.0,chile,female,desktop,social media,tier_2,standard,9,15,6.6,4,0,9,0,1,1,0.0,1,16,4.6,1070.0,0,none
usr-00787,2025-03-11,2025-04-01,21,23.0,chile,female,desktop,email campaign,tier_1,basic,18,21,3.2,12,0,6,0,1,0,20.0,5,7,8.0,1415.0,0,none
usr-00788,2025-06-01,2025-07-01,30,37.0,ecuador,male,mobile,partner,tier_3,standard,13,18,11.1,13,0,4,0,0,0,25.0,4,23,7.1,1458.0,0,none
usr-00789,2025-01-13,2025-01-20,7,37.0,colombia,male,desktop,organic search,tier_1,basic,3,6,14.1,9,0,1,1,0,0,0.0,1,4,7.4,1738.0,0,none
usr-00790,2025-11-30,2025-12-14,14,49.0,ecuador,non_binary,mobile,social media,tier_1,standard,8,16,21.5,12,1,5,1,1,0,0.0,4,9,6.2,471.0,0,none
usr-00791,2025-01-24,2025-01-31,7,24.0,chile,female,mobile,partner,tier_2,standard,3,5,16.5,8,4,4,0,0,1,20.0,2,7,4.1,948.0,0,none
usr-00792,2025-09-07,2025-09-14,7,27.0,peru,female,tablet,paid ads,tier_2,standard,4,7,21.1,9,0,3,0,0,0,0.0,5,3,8.0,1639.0,0,none
usr-00793,2025-04-29,2025-05-06,7,29.0,colombia,male,desktop,partner,tier_1,standard,2,3,6.4,7,1,2,0,1,0,0.0,4,2,10.0,1982.0,1,standard
usr-00794,2025-12-05,2025-12-12,7,33.0,chile,male,desktop,social media,tier_2,basic,3,8,21.9,8,1,7,0,0,0,0.0,4,13,10.0,1608.0,0,none
usr-00795,07/08/2025,2025-08-21,14,33.0,colombia,prefer_not_to_say,mobile,partner,tier_3,premium,9,12,24.4,17,3,9,0,1,1,15.0,4,5,9.0,1221.0,0,none
usr-00796,25/12/2025,2026-01-24,30,27.0,colombia,female,mobile,social media,tier_1,basic,24,50,12.9,11,0,10,0,1,0,10.0,6,19,9.2,2033.0,1,standard
usr-00797,2025-02-13,2025-02-27,14,36.0,colombia,female,mobile,partner,tier_3,basic,5,8,14.1,5,1,7,0,0,0,0.0,3,17,7.3,796.0,0,none
usr-00798,2025-02-23,2025-03-25,30,24.0,colombia,male,mobile,organic search,tier_3,standard,24,43,20.3,13,1,9,0,1,0,0.0,2,18,7.5,2108.0,1,premium
usr-00799,2025-08-15,2025-09-14,30,32.0,peru,non_binary,desktop,paid ads,tier_1,basic,20,40,7.6,13,0,13,0,0,0,15.0,5,28,7.1,1458.0,0,none
usr-00800,2025-05-24,2025-06-07,14,32.0,colombia,female,desktop,social media,tier_2,basic,7,14,18.2,9,2,1,1,0,0,0.0,0,7,9.1,755.0,1,standard
usr-00801,2025-05-21,2025-06-11,21,23.0,chile,female,mobile,partner,tier_3,basic,9,21,17.1,8,3,7,0,0,1,10.0,5,17,6.6,250.0,0,none
usr-00802,2025-01-10,2025-01-17,7,41.0,mexico,female,desktop,partner,tier_1,premium,6,16,140.3,8,0,2,1,0,0,0.0,4,1,7.8,250.0,0,none
usr-00803,2025-03-18,2025-04-01,14,41.0,colombia,male,mobile,partner,tier_2,premium,9,23,16.1,9,3,5,1,0,1,10.0,2,10,9.6,1731.0,1,standard
usr-00804,2025-01-05,2025-01-19,14,29.0,colombia,female,desktop,social media,tier_3,standard,4,6,13.3,8,1,3,0,1,1,5.0,2,3,6.8,2091.0,0,none
usr-00805,2025-07-27,2025-08-10,14,42.0,peru,female,tablet,email campaign,tier_1,premium,10,15,22.6,7,1,7,0,1,0,5.0,3,11,10.0,1186.0,1,premium
usr-00806,2025-05-07,2025-05-28,21,40.0,peru,prefer_not_to_say,mobile,partner,tier_2,basic,5,7,14.7,6,0,4,0,0,1,15.0,7,20,8.4,735.0,0,none
usr-00807,2025-09-03,2025-09-10,7,22.0,ecuador,male,desktop,organic search,tier_1,basic,3,3,15.1,5,0,3,1,1,0,0.0,4,5,6.4,906.0,0,none
usr-00808,16/12/2025,2025-12-23,7,28.0,ecuador,prefer_not_to_say,mobile,paid ads,tier_1,premium,6,9,3.9,11,1,7,0,1,0,20.0,4,3,2.7,610.0,0,none
usr-00809,2025-11-23,2025-12-07,14,18.0,colombia,male,desktop,paid ads,tier_2,basic,7,10,7.7,8,1,3,0,0,0,5.0,4,8,9.0,1201.0,0,none
